date,description,amount,category
2023-01-05,QFC #5824 ISSAQUAH WA,-29.48,
2023-01-05,JetBrains Americas INC 165-05772345 CA,-6.50,
2023-01-06,IC* INSTACART 888-246-7822 CA,-194.23,
2023-01-06,RING MONTHLY HTTPSRING.COM CA,-8.79,
2023-01-06,RITE AID 05188 SAMMAMISH WA,-21.00,
2023-01-06,RITE AID 05188 SAMMAMISH WA,-25.00,
2023-01-06,COSTCO WHSE #0110 ISSAQUAH WA,-2.74,
2023-01-06,ACT*SEAYMCA-2063825000 206-3825000 WA,-150.00,
2023-01-06,WWW.THISTLE.CO THISTLE THISTLE.CO CA,-39.43,
2023-01-07,IMPARK00250101U BELLEVUE WA,-2.00,
2023-01-07,WA PARKSRESERVATIONSWE JENNIFER.HYLA WA,-38.00,
2023-01-07,NYTimes*NYTimes 800-698-4637 NY,-17.00,
2023-01-08,76 - LAKE SAMMAMISH GA ISSAQUAH WA,-67.24,
2023-01-08,76 - LAKE SAMMAMISH GA ISSAQUAH WA,-57.40,
2023-01-08,SP HAPPY MASKS HTTPSBREATHEE CA,-158.54,
2023-01-08,Google Domains 650-2530000 CA,-13.04,
2023-01-08,ACT*SEAYMCA-2063825000 206-3825000 WA,-176.00,
2023-01-09,LANDS END DODGEVILLE WI,175.09,
2023-01-09,PAYMENT THANK YOU,13412.82,
2023-01-09,QFC #5824 ISSAQUAH WA,-163.69,
2023-01-09,WWW COSTCO COM 800-955-2292 WA,-1113.36,
2023-01-09,LULULEMONCOM* 877-263-9300 CA,-30.83,
2023-01-09,SNOQUALMIE SPRINGS SCH 425-392-1196 WA,-1999.20,
2023-01-10,STATE FARM INSURANCE 800-956-6310 IL,-90.00,
2023-01-11,QFC #5840 SAMMAMISH WA,-14.30,
2023-01-11,YUXIN SUN HTTPSWWW.YUXI WA,-265.00,
2023-01-12,GO AU PAIR PROGRAM FEE WWW.GOAUPAIR. UT,-2800.00,
2023-01-12,PLATEAU MOTORS SAMMAMISH WA,-720.97,
2023-01-12,ARCADIA HTTPSWWW.ARCA DC,-212.12,
2023-01-13,UBER TRIP HELP.UBER.COM CA,-21.90,
2023-01-13,QFC #5840 SAMMAMISH WA,-36.08,
2023-01-13,SAMHARRIS.ORG 718-313-3586 CA,-7.99,
2023-01-13,BACKBLAZE HTTPSWWW.BACK CA,-3.14,
2023-01-13,WWW.THISTLE.CO THISTLE THISTLE.CO CA,-129.95,
2023-01-14,IMPARK00250101U BELLEVUE WA,-2.00,
2023-01-14,Google Storage 650-2530000 CA,-1.08,
2023-01-14,CAMPNAB SUBSCRIPTION VANCOUVER BC,-10.00,
2023-01-14,FRGN TRANS FEE-CAMPNAB SUBSCRIPTION VA,-0.10,
2023-01-15,RADIA INC PS 888-9278023 WA,-214.90,
2023-01-15,CHEVRON 0308073 SAMMAMISH WA,-68.24,
2023-01-16,MICHAELS STORES 2038 ISSAQUAH WA,-58.03,
2023-01-16,DOCNETWORK INC 734-619-8300 MI,-50.00,
2023-01-16,DOCNETWORK INC 734-619-8300 MI,-50.00,
2023-01-16,LZC* LegalZoom.com 888-3100151 CA,-89.00,
2023-01-16,Garmin 800-5112459 KS,-16.46,
2023-01-17,UBER EATS HELP.UBER.COM CA,-26.93,
2023-01-17,CHEVRON 0308073 SAMMAMISH WA,-67.79,
2023-01-17,RITE AID 05188 SAMMAMISH WA,-33.00,
2023-01-17,BRZ*SAMMAMISH ORHTODON SAMMAMISH WA,-3087.50,
2023-01-17,VESTA *AT&T PREPAID 866-608-3007 OR,-45.39,
2023-01-18,WSJ/BARRON'S 800-568-7625 NJ,-4.00,
