date,description,amount,category
2023-04-11,THE GARAGE MASSAGE IS 425-9986542 WA,-10.00,
2023-04-11,WWW COSTCO COM 800-955-2292 WA,-80.15,
2023-04-12,WSJ/BARRON'S 800-568-7625 NJ,-4.00,
2023-04-12,CHIPOTLE 3490 BELLEVUE WA,-17.62,
2023-04-12,TRADER JOE S #160 SAMMAMISH WA,-18.92,
2023-04-12,KING CO LIB SYSTEM 425-369-3265 WA,-6.90,
2023-04-12,PILATES STUDIO 11 WWW.PILATESTU WA,-11.01,
2023-04-12,ARCADIA HTTPSWWW.ARCA DC,-206.30,
2023-04-12,ACURA OF BELLEVUE BELLEVUE WA,-1189.04,
2023-04-13,YUXIN SUN HTTPSWWW.YUXI WA,-265.00,
2023-04-13,QFC #5824 ISSAQUAH WA,-36.80,
2023-04-13,SAMHARRIS.ORG 718-313-3586 CA,-7.99,
2023-04-14,CAMPNAB SUBSCRIPTION VANCOUVER BC,-10.00,
2023-04-14,QFC #5824 ISSAQUAH WA,-24.54,
2023-04-14,IC* INSTACART 888-246-7822 CA,-254.53,
2023-04-14,WWW.THISTLE.CO THISTLE THISTLE.CO CA,-61.95,
2023-04-14,GOOGLE *Google Storage 855-836-3987 CA,-1.08,
2023-04-14,FRGN TRANS FEE-CAMPNAB SUBSCRIPTION VA,-0.10,
2023-04-15,HANNA ANDERSSON HQ 503-2420920 OR,-123.31,
2023-04-15,ASIAN FAMILY MARKET BE 4256438558 WA,-53.42,
2023-04-15,PANCANORG HTTPSWWW.PANC CA,-100.00,
2023-04-15,BACKBLAZE.COM HTTPSWWW.BACK CA,-3.24,
2023-04-16,RITE AID 05188 SAMMAMISH WA,-9.00,
2023-04-16,QFC #5824 ISSAQUAH WA,-28.17,
2023-04-16,BOMBAS LLC 800-314-0980 NY,-133.39,
2023-04-16,QFC #5824 ISSAQUAH WA,-38.54,
2023-04-16,SHELL OIL 57444029003 ISSAQUAH WA,-56.86,
2023-04-17,YU DING PLLC ISSAQUAH WA,-16.82,
2023-04-17,VESTA *AT&T PREPAID 866-608-3007 OR,-45.39,
2023-04-18,SP NAMJOSH HTTPSNAMJOSH. NY,-105.00,
