date,description,amount,category
2023-07-08,STATE FARM INSURANCE 800-956-6310 IL,-90.00,
2023-07-08,SP GAZELLE TENTS HTTPSGAZELLET AL,-385.34,
2023-07-09,PAYPAL *PCC MARKETS 402-935-7733 WA,-60.00,
2023-07-09,IC* INSTACART HTTPSINSTACAR CA,-307.12,
2023-07-09,STARBUCKS STORE 13776 OAK HARBOR WA,-15.33,
2023-07-09,STARBUCKS STORE 13776 OAK HARBOR WA,-5.56,
2023-07-09,CHEVRON 0378647 OAK HARBOR WA,-54.22,
2023-07-10,PAYMENT THANK YOU,6697.63,
2023-07-10,PCC - BELLEVUE BELLEVUE WA,-12.28,
2023-07-10,QFC #5824 ISSAQUAH WA,-3.28,
2023-07-10,CHATGPT SUBSCRIPTION OPENAI.COM CA,-22.02,
2023-07-11,RITE AID 05188 SAMMAMISH WA,-14.00,
2023-07-11,CAMPNAB.COM VANCOUVER BC,-0.98,
2023-07-11,REI.COM 800-426-4840 800-426-4840 WA,-79.99,
2023-07-11,CITY OF KIRKLAND PARKI 425-5873871 WA,-1.35,
2023-07-12,SP RESMED SHOP HTTPSEXPEDITE CA,-1254.04,
2023-07-12,THE GARAGE MASSAGE IS ISSAQUAH WA,-600.00,
2023-07-12,QFC #5824 ISSAQUAH WA,-33.58,
2023-07-12,ARCADIA HTTPSWWW.ARCA DC,-11.11,
2023-07-13,DOCNETWORK INC ANN ARBOR MI,449.00,
2023-07-13,DOCNETWORK INC ANN ARBOR MI,449.00,
2023-07-13,BACKBLAZE.COM HTTPSWWW.BACK CA,-3.04,
2023-07-13,NATGEO LKIDS 800647546 800-6475463 DC,-31.95,
2023-07-13,METROPOLITAN MARKET SAMMAMISH WA,-27.02,
2023-07-14,CAMPNAB SUBSCRIPTION VANCOUVER BC,-30.00,
2023-07-14,WA PARKSRESERVATIONSWE 360-902-8572 WA,-48.00,
2023-07-14,YUXIN SUN HTTPSWWW.YUXI WA,-265.00,
2023-07-14,FRGN TRANS FEE-CAMPNAB SUBSCRIPTION VA,-0.30,
2023-07-15,COSTCO WHSE #0110 ISSAQUAH WA,-255.76,
2023-07-15,Disney Plus 888-9057888 CA,-12.09,
2023-07-15,ERIN D THERAPY ERINDTHERAPY. WA,-175.00,
2023-07-15,GOOGLE *Google Storage g.co/helppay# CA,-1.08,
2023-07-16,SQ *CHA NEW LIFE GARDE Bellevue WA,-8.55,
2023-07-16,NYTimes*NYTimes disc 800-698-4637 NY,-18.39,
2023-07-16,METROPOLITAN MARKET SAMMAMISH WA,-127.14,
2023-07-17,Garmin 800-5112459 KS,-54.94,
2023-07-17,MICHAELS STORES 2038 ISSAQUAH WA,-48.96,
2023-07-17,WA PARKSRESERVATIONSWE 360-902-8572 WA,-45.00,
