date,description,amount,category
2023-03-01,GOOGLE *CLOUD 68ZX4N 650-253-0000 CA,-0.97,
2023-03-01,MEL SCIENCE MELSCIENCE.CO DE,-37.92,
2023-03-01,Google FI V4v6MX 650-2530000 CA,-73.29,
2023-03-01,PILATES STUDIO 11 267-6943388 WA,-274.15,
2023-03-02,LINGOACE COURSE WWW.LINGOACE. CA,-1290.00,
2023-03-02,Netflix 1 8445052993 CA,-22.01,
2023-03-02,ATHLETA ONLINE 877-3284538 OH,-192.01,
2023-03-02,CCI*CARE.COM 737-2023114 MA,-48.43,
2023-03-02,BALANCE PHYSICAL THERA ISSAQUAH WA,-140.00,
2023-03-02,MED*SWEDISH MEDICAL GR 888-294-9333 WA,-399.20,
2023-03-02,SAFEWAY #1624 ISSAQUAH WA,-22.80,
2023-03-03,SQ *GIRL SCOUT TROU ISSAQUAH WA,-66.00,
2023-03-03,WWW.THISTLE.CO THISTLE THISTLE.CO CA,-61.95,
2023-03-04,NYTimes*NYTimes 800-698-4637 NY,-17.00,
2023-03-05,QFC #5840 SAMMAMISH WA,-122.05,
2023-03-06,RING MONTHLY HTTPSRING.COM CA,-8.79,
2023-03-06,THE GARAGE MASSAGE IS 425-9986542 WA,-100.00,
2023-03-06,ASIAN FAMILY MARKET BE 4256438558 WA,-67.97,
2023-03-07,ATHLETA ONLINE 877-3284538 OH,-145.55,
2023-03-07,GO AU PAIR PROGRAM FEE WWW.GOAUPAIR. UT,-7795.00,
2023-03-08,PAYMENT THANK YOU,11578.11,
2023-03-08,STATE FARM INSURANCE 800-956-6310 IL,-90.00,
2023-03-08,YUXIN SUN HTTPSWWW.YUXI WA,-265.00,
2023-03-08,PILATES STUDIO 11 267-6943388 WA,-11.01,
2023-03-09,BALANCE PHYSICAL THERA ISSAQUAH WA,-15.00,
2023-03-10,YU DING PLLC ISSAQUAH WA,-162.53,
2023-03-10,CHATGPT SUBSCRIPTION OPENAI.COM CA,-22.02,
2023-03-10,WWW.THISTLE.CO THISTLE THISTLE.CO CA,-61.95,
2023-03-11,WENDY'S 1536 REDMOND WA,-14.06,
2023-03-11,WHOLEFDS RMD 10260 REDMOND WA,-103.89,
2023-03-12,VIRGINIA MASON MEDICAL 206-2236601 WA,-20.00,
2023-03-13,Tesla 188-5183752 CA,-100.00,
2023-03-13,RITE AID 05188 SAMMAMISH WA,-12.00,
2023-03-13,RITE AID 05188 SAMMAMISH WA,-31.00,
2023-03-13,THE GARAGE MASSAGE IS 425-9986542 WA,-100.00,
2023-03-13,CENTERED MIND COUNSELI ISSAQUAH WA,-16.82,
2023-03-13,BACKBLAZE.COM HTTPSWWW.BACK CA,-2.73,
2023-03-13,SAMHARRIS.ORG 718-313-3586 CA,-7.99,
2023-03-14,RECREATION.GOV 877-444-6777 NM,-40.00,
2023-03-14,BALANCE PHYSICAL THERA ISSAQUAH WA,-15.00,
2023-03-14,CBS NUTS CBSNUTS.COM WA,-80.07,
2023-03-14,Google Storage 650-2530000 CA,-1.08,
2023-03-14,CAMPNAB SUBSCRIPTION VANCOUVER BC,-10.00,
2023-03-14,FRGN TRANS FEE-CAMPNAB SUBSCRIPTION VA,-0.10,
2023-03-15,UBER EATS HELP.UBER.COM CA,-47.94,
2023-03-15,WSJ/BARRON'S 800-568-7625 NJ,-4.00,
2023-03-15,RITE AID 05188 SAMMAMISH WA,-20.00,
2023-03-15,WALGREENS #6357 ISSAQUAH WA,-33.23,
2023-03-15,QFC #5824 ISSAQUAH WA,-48.96,
