date,description,amount,category
2023-11-07,MED*SWEDISH MEDICAL CT 888-294-9333 WA,-18.73,
2023-11-07,MED*SWEDISH MEDICAL GR 888-294-9333 WA,-8.00,
2023-11-07,MED*SWEDISH MEDICAL CT 888-294-9333 WA,-18.73,
2023-11-08,PAYMENT THANK YOU,6158.79,
2023-11-08,RITE AID 05188 SAMMAMISH WA,-23.00,
2023-11-08,STATE FARM INSURANCE 800-956-6310 IL,-90.00,
2023-11-09,MPIX 620-231-8050 KS,-11.14,
2023-11-09,PARTY @ DISPLAY & COST ISSAQUAH WA,-28.60,
2023-11-10,MED*EVERGREENHEALTH 425-899-1000 WA,-25.02,
2023-11-10,MED*EVERGREENHEALTH 425-899-1000 WA,-16.47,
2023-11-11,SP OLUKAI HTTPSOLUKAIST CA,-143.13,
2023-11-11,SP HANNAH USA HTTPSTHEBRAND NC,-67.98,
2023-11-11,NYTimes*NYTimes 800-698-4637 NY,-20.00,
2023-11-11,ERIN D THERAPY ERINDTHERAPY. WA,-175.00,
2023-11-11,TRADER JOE S #160 SAMMAMISH WA,-43.78,
2023-11-12,IC* INSTACART 888-246-7822 CA,-112.82,
2023-11-12,RITE AID 05188 SAMMAMISH WA,-67.69,
2023-11-12,QFC #5824 ISSAQUAH WA,-29.69,
2023-11-12,SP NAMJOSH VANCOUVER BC,-88.50,
2023-11-12,SAFEWAY #0555 SAMMAMISH WA,-55.98,
2023-11-12,ACT YMCAOFGREATERSEATT SEATTLE WA,-30.00,
2023-11-13,APRIA HEALTHCARE LLC 800-780-1508 CA,-89.15,
2023-11-13,QFC #5824 ISSAQUAH WA,-27.98,
2023-11-13,BACKBLAZE.COM HTTPSWWW.BACK CA,-3.77,
2023-11-14,QFC #5824 ISSAQUAH WA,-16.81,
2023-11-14,76 - LAKE SAMMAMISH GA ISSAQUAH WA,-70.30,
2023-11-14,LEETCODE.COM HTTPSLEETCODE CA,-35.00,
2023-11-15,MED*SWEDISH MEDICAL GR 888-294-9333 WA,-11.23,
2023-11-15,Disney Plus 888-9057888 CA,-15.40,
