date,description,amount,category
2023-11-28,ZOOM.US 888-799-9666 WWW.ZOOM.US CA,-17.61,
2023-11-28,MOOSEJAW 877-666-7352 MI,-156.49,
2023-11-29,76 - LAKE SAMMAMISH GA ISSAQUAH WA,-83.60,
2023-11-29,MOOSEJAW 877-666-7352 MI,-42.92,
2023-11-29,MOOSEJAW 877-666-7352 MI,-137.31,
2023-11-29,TST* POMEGRANATE BISTR Redmond WA,-67.38,
2023-11-29,TST* POMEGRANATE BISTR Redmond WA,-14.21,
2023-11-30,AMZN MKTP US*WW73J09U3 SEATTLE WA,-131.28,
2023-11-30,KQED Public Media 415-5532150 CA,-5.00,
2023-11-30,IC* COSTCO BY IN CAR 888-246-7822 CA,-313.01,
2023-11-30,SHOPIFY* 206354743 HTTPSSHOPIFY. IL,-1.11,
2023-12-01,SkinSpirit - REDMOND Redmond WA,-156.34,
2023-12-01,ACT YMCAOFGREATERSEATT SEATTLE WA,-154.00,
2023-12-01,TRADER JOE S #160 SAMMAMISH WA,-68.21,
2023-12-01,ACURA OF BELLEVUE BELLEVUE WA,-414.34,
2023-12-02,QFC #5840 SAMMAMISH WA,-44.20,
2023-12-02,GRUBHUB* JUSTPOKE GRUBHUB.COM IL,-32.31,
2023-12-03,SPOTIFY 877-778-1161 NY,-12.10,
2023-12-03,NYTimes*NYTimes disc 800-698-4637 NY,-18.39,
2023-12-03,D J*WALL-ST-JOURNAL 800-568-7625 NJ,-2.20,
2023-12-04,RITE AID 05188 SAMMAMISH WA,-21.00,
2023-12-05,CHEVRON 0204893 SAMMAMISH WA,-68.18,
2023-12-05,WWW.SAMHARRIS.ORG HTTPSWWW.SAMH CA,-7.99,
2023-12-06,QFC #5824 ISSAQUAH WA,-64.96,
2023-12-06,GRUBHUBTHEHABITBURGER GRUBHUB.COM NY,-28.57,
2023-12-06,"MASTER BUTLER, INC WWW.MASTERBUT WA",-474.13,
2023-12-07,HANNA ANDERSSON HANNAANDERSSO OR,-700.57,
2023-12-07,YU DING PLLC 425-2693277 WA,-390.57,
2023-12-08,PAYMENT THANK YOU,4154.54,
2023-12-08,SUNBURST PSYCHOLOGY HTTPSWWW.YUXI WA,-265.00,
2023-12-08,STATE FARM INSURANCE 800-956-6310 IL,-90.00,
2023-12-09,GRUBHUBMASAMEXICANKIT GRUBHUB.COM NY,-87.28,
2023-12-09,NYTimes*NYTimes 800-698-4637 NY,-20.00,
2023-12-09,ERIN D THERAPY ERINDTHERAPY. WA,-175.00,
2023-12-10,Google Domains 650-2530000 CA,-32.61,
2023-12-10,QFC #5824 ISSAQUAH WA,-31.98,
2023-12-10,SP SAMM ROTARY TREES 125-37229089 WA,-90.00,
2023-12-10,PCC - ISSAQUAH ISSAQUAH WA,-49.79,
2023-12-10,MICHAELS STORES 2038 ISSAQUAH WA,-8.22,
2023-12-11,NORDSTROM DIRECT #0808 800-285-5800 IA,-76.30,
2023-12-12,PETCO.COM 6989 858-453-7845 CA,-83.35,
2023-12-12,PCC - BELLEVUE BELLEVUE WA,-34.06,
2023-12-12,76 - LAKE SAMMAMISH GA ISSAQUAH WA,-78.57,
2023-12-12,CONTAINERSTORE.COM 800-733-3532 TX,-140.33,
2023-12-13,BACKBLAZE.COM HTTPSWWW.BACK CA,-3.65,
2023-12-14,CAMPNAB SUBSCRIPTION VANCOUVER BC,-10.39,
2023-12-14,LEETCODE.COM HTTPSLEETCODE CA,-35.00,
2023-12-15,Disney Plus 888-9057888 CA,-15.40,
2023-12-15,ERIN D THERAPY ERINDTHERAPY. WA,-175.00,
2023-12-16,GRUBHUBMASAMEXICANKIT GRUBHUB.COM NY,-59.32,
2023-12-16,HUDSON ST 1476 SEATAC WA,-23.97,
2023-12-16,AVIS.COM PREPAY 8003527900 VA,-349.20,
2023-12-16,WECHAT*TENCENT ShenZhen CN,-2.32,
2023-12-17,Garmin 800-5112459 KS,-16.46,
2023-12-17,DILLONS # 0098 LAWRENCE KS,-56.32,
2023-12-17,WECHAT*TENCENT ShenZhen CN,-0.98,
2023-12-17,WECHAT*TENCENT ShenZhen CN,-7.74,
2023-12-17,WECHAT*TENCENT ShenZhen CN,-2.83,
2023-12-17,SP NORTHBOUND GEAR SURREY BC,-103.00,
2023-12-17,LS SUNFLOWER OUTDOOR 178-58435000 KS,-146.46,
2023-12-17,LS WEAVERS INC 178-58436360 KS,-196.66,
2023-12-17,ACT*SEAYMCA-2063825000 206-3825000 WA,-154.00,
2023-12-17,739 - TELEGRAPH1STEDIT NEWARK NJ,-6.06,
