date,description,amount,category
2024-01-05,VALERIE LISUK PHOTO HTTPSWWW.VALE WA,-33.03,
2024-01-05,BALANCE PHYSICAL THERA ISSAQUAH WA,-140.00,
2024-01-05,WWW.SAMHARRIS.ORG HTTPSWWW.SAMH CA,-7.99,
2024-01-05,SUNBURST PSYCHOLOGY HTTPSWWW.YUXI WA,-265.00,
2024-01-06,EB PARENT SEMINAR WHA 801-413-7200 CA,-43.99,
2024-01-06,SP ARISALLEN.COM HTTPSARISALLE MD,-83.90,
2024-01-06,Express Scripts Phrmcy 877-5034073 MO,-2.91,
2024-01-06,NYTimes*NYTimes 800-698-4637 NY,-20.00,
2024-01-06,ERIN D THERAPY ERINDTHERAPY. WA,-175.00,
2024-01-07,WSDOT-GOODTOGO ONLINE RENTON WA,-3.05,
2024-01-07,TRADER JOE S #160 SAMMAMISH WA,-40.31,
2024-01-08,PAYMENT THANK YOU,8842.35,
2024-01-08,RITE AID 05188 SAMMAMISH WA,-5.00,
2024-01-08,RITE AID 05188 SAMMAMISH WA,-6.00,
2024-01-08,OVERLAKE MEDICAL CENTE 858-684-8689 WA,-18.15,
2024-01-08,QFC #5824 ISSAQUAH WA,-39.98,
2024-01-08,GOOGLE *Domains g.co/helppay# CA,-13.04,
2024-01-09,APRIA HEALTHCARE LLC 800-780-1508 CA,-18.04,
2024-01-09,STATE FARM INSURANCE 800-956-6310 IL,-90.00,
2024-01-09,REI.COM 800-426-4840 800-426-4840 WA,-123.23,
2024-01-10,Fjallraven 855-9963746 CO,132.12,
2024-01-10,QFC #5824 ISSAQUAH WA,-20.34,
2024-01-10,WWW COSTCO COM 800-955-2292 WA,-63.98,
2024-01-10,THE HOME DEPOT #4704 ISSAQUAH WA,-40.71,
2024-01-11,RITE AID 05188 SAMMAMISH WA,-4.00,
2024-01-11,QFC #5824 ISSAQUAH WA,-22.99,
2024-01-11,EB PARENT SEMINAR WHA 8014137200 CA,-43.99,
2024-01-12,IC* INSTACART 888-246-7822 CA,-99.13,
2024-01-12,THE GARAGE MASSAGE IS 425-9986542 WA,-10.00,
2024-01-12,BALANCE PHYSICAL THERA ISSAQUAH WA,-140.00,
2024-01-13,NORDSTROM #0004 BELLEVUE WA,-77.07,
2024-01-13,PCC - BELLEVUE BELLEVUE WA,-72.97,
2024-01-13,SQ *FUNTASTIC PLAYTORI Bellevue WA,-30.81,
2024-01-13,LEGO BELLEVUE Bellevue WA,-33.02,
2024-01-13,BACKBLAZE.COM HTTPSWWW.BACK CA,-3.77,
2024-01-13,ERIN D THERAPY ERINDTHERAPY. WA,-175.00,
2024-01-13,SWEET FACTORY BELLEVUE WA,-3.89,
2024-01-14,CAMPNAB SUBSCRIPTION VANCOUVER BC,-10.00,
2024-01-14,SHELL OIL 57444035406 SAMMAMISH WA,-75.59,
2024-01-14,TRADER JOE S #160 SAMMAMISH WA,-27.20,
2024-01-15,REGAL CINEMAS INC 8778355734 TN,-21.40,
2024-01-15,FLIP KIDS BELLINGHAM WA,-129.37,
2024-01-15,Disney Plus 888-9057888 CA,-15.40,
2024-01-15,WING LUKE MUSEUM WWW.WINGLUKE. WA,-27.00,
2024-01-15,THE HOME DEPOT #4723 REDMOND WA,-11.50,
2024-01-16,Pacific Science Center Seattle WA,-157.50,
2024-01-17,Garmin 800-5112459 KS,-16.46,
