date,description,amount,category
2023-07-30,METROPOLITAN MARKET SAMMAMISH WA,-11.49,
2023-07-31,IC* INSTACART HTTPSINSTACAR CA,-225.71,
2023-07-31,PCC - BELLEVUE BELLEVUE WA,-55.12,
2023-07-31,KQED Public Media 415-5532150 CA,-5.00,
2023-08-01,QFC #5824 ISSAQUAH WA,-8.49,
2023-08-01,METROPOLITAN MARKET SAMMAMISH WA,-35.44,
2023-08-02,THE GARAGE MASSAGE IS 425-9986542 WA,-15.00,
2023-08-02,PARTY @ DISPLAY & COST ISSAQUAH WA,-60.46,
2023-08-03,PCC - BELLEVUE BELLEVUE WA,-181.41,
2023-08-04,YUXIN SUN HTTPSWWW.YUXI WA,-265.00,
2023-08-04,SHELL OIL 57444035406 SAMMAMISH WA,-87.88,
2023-08-05,COIN-O-MATIC VENDING WOODINVILLE WA,-4.20,
2023-08-05,WWW.SAMHARRIS.ORG HTTPSWWW.SAMH CA,-7.99,
2023-08-05,METROPOLITAN MARKET SAMMAMISH WA,-183.14,
2023-08-06,QFC #5824 ISSAQUAH WA,-33.60,
2023-08-07,VIRGINIA MASON ISSAQUA ISSAQUAH WA,-20.00,
2023-08-07,QFC #5824 ISSAQUAH WA,-189.33,
2023-08-08,PAYMENT THANK YOU,8267.02,
2023-08-08,STATE FARM INSURANCE 800-956-6310 IL,-90.00,
2023-08-08,MOOSEJAW 877-666-7352 MI,-220.19,
2023-08-09,QFC #5824 ISSAQUAH WA,-9.90,
2023-08-09,PCC - ISSAQUAH ISSAQUAH WA,-45.03,
2023-08-10,UBER TRIP HELP.UBER.COM CA,-32.34,
2023-08-10,GOOGLE *Domains g.co/helppay# CA,-13.04,
2023-08-10,RITE AID 05188 SAMMAMISH WA,-12.08,
2023-08-10,SK219 REDMOND REDMOND WA,-2605.08,
2023-08-10,QFC #5824 ISSAQUAH WA,-35.18,
2023-08-10,CHATGPT SUBSCRIPTION OPENAI.COM CA,-22.02,
2023-08-11,SEATAC AIRPORT RESV 206-787-4888 WA,-74.00,
2023-08-11,PY *ASHA MADHAVAN DDS 425-4093189 WA,-55.00,
2023-08-11,WA PARKSRESERVATIONSWE http:// WA,-45.00,
2023-08-11,UBER TRIP HELP.UBER.COM CA,-24.82,
2023-08-12,YUBBLER INC. 3129530402 IL,-159.66,
2023-08-12,MCDONALD'S F6126 KANSAS CITY MO,-12.84,
2023-08-12,535 - MADE IN KC @ MCI LAS VEGAS NV,-6.39,
2023-08-12,STARBUCKS STORE 63261 KANSAS CITY MO,-10.87,
2023-08-13,WHEATFIELDS BAKERY 785-8415553 KS,-47.06,
2023-08-13,WHEATFIELDS BAKERY 785-8415553 KS,-8.12,
2023-08-13,ALAMO RENT-A-CAR KANSAS CITY MO,-79.18,
2023-08-13,PHILLIPS 66 - KCI CAR KANSAS CITY MO,-14.26,
2023-08-13,SQ *LA PRIMA TAZZA Lawrence KS,-3.50,
2023-08-13,BACKBLAZE.COM HTTPSWWW.BACK CA,-3.14,
2023-08-13,NYTimes*NYTimes disc 800-698-4637 NY,-18.39,
2023-08-14,CAMPNAB SUBSCRIPTION VANCOUVER BC,-30.00,
2023-08-14,GOOGLE *Google Storage g.co/helppay# CA,-1.08,
2023-08-14,ARCADIA HTTPSWWW.ARCA DC,-124.15,
2023-08-14,IC* COSTCO BY INSTACAR HTTPSINSTACAR CA,-391.24,
2023-08-14,LEETCODE.COM HTTPSLEETCODE CA,-35.00,
2023-08-14,FRGN TRANS FEE-CAMPNAB SUBSCRIPTION VA,-0.30,
2023-08-15,GOOGLE *Domains g.co/helppay# CA,-13.04,
2023-08-15,RITE AID 05188 SAMMAMISH WA,-2.49,
2023-08-15,Disney Plus 888-9057888 CA,-12.11,
2023-08-16,CHEVRON 0204893 SAMMAMISH WA,-72.76,
2023-08-16,IC* INSTACART HTTPSINSTACAR CA,-185.57,
2023-08-17,Garmin 800-5112459 KS,-17.12,
