date,description,amount,category
2023-08-27,QFC #5840 SAMMAMISH WA,-32.54,
2023-08-27,GRUBHUBJUSTPOKE GRUBHUB.COM NY,-29.61,
2023-08-27,GOOGLE *Google Storage 855-836-3987 CA,-8.70,
2023-08-27,THE ECONOMIST 442-075-7685 NY,-57.53,
2023-08-28,IC* INSTACART 888-246-7822 CA,-373.38,
2023-08-28,ZOOM.US 888-799-9666 WWW.ZOOM.US CA,-17.61,
2023-08-28,Helly Hansen U.S. Inc. 147-92021331 WA,-127.72,
2023-08-29,RITE AID 05188 SAMMAMISH WA,-30.00,
2023-08-31,GRUBHUBBAITONGTHAIRES GRUBHUB.COM NY,-75.10,
2023-08-31,YU DING PLLC 425-2693277 WA,-117.74,
2023-08-31,QFC #5824 ISSAQUAH WA,-40.01,
2023-08-31,KQED Public Media 415-5532150 CA,-5.00,
2023-08-31,SP NAME BUBBLES LLC HTTPSNAMEBUBB NY,-39.80,
2023-08-31,ERIN D THERAPY ERINDTHERAPY. WA,-175.00,
2023-09-01,PCC - BELLEVUE BELLEVUE WA,-19.88,
2023-09-03,IC* INSTACART 888-246-7822 CA,-170.15,
2023-09-03,MPIX 620-231-8050 KS,-158.51,
2023-09-03,QFC #5824 ISSAQUAH WA,-55.62,
2023-09-04,IC* INSTACART 888-246-7822 CA,-226.58,
2023-09-04,PCC - ISSAQUAH ISSAQUAH WA,-111.56,
2023-09-04,HANNA ANDERSSON HQ 503-2420920 OR,-151.32,
2023-09-05,WWW.SAMHARRIS.ORG HTTPSWWW.SAMH CA,-7.99,
2023-09-05,CHEVRON 0308073 SAMMAMISH WA,-85.48,
2023-09-06,BALANCE PHYSICAL THERA ISSAQUAH WA,-30.00,
2023-09-06,QFC #5824 ISSAQUAH WA,-35.58,
2023-09-06,IN *NUNA CATERING LLC 786-3767949 WA,-3188.59,
2023-09-06,TEA COLLECTION 866-374-8747 CA,-132.28,
2023-09-08,PAYMENT THANK YOU,12601.81,
2023-09-08,GRUBHUBBAITONGTHAIRES GRUBHUB.COM NY,-87.19,
2023-09-08,STATE FARM INSURANCE 800-956-6310 IL,-90.00,
2023-09-08,CHEVRON 0204893 SAMMAMISH WA,-87.15,
2023-09-08,PCC - ISSAQUAH ISSAQUAH WA,-131.91,
2023-09-09,WWW.SNOKINGICEARENAS.C 160-92809679 WA,-29.00,
2023-09-09,WWW.SNOKINGICEARENAS.C 160-92809679 WA,-14.00,
2023-09-10,WSJ/BARRONS SUBSCRIPTI 800-568-7625 NJ,-2.20,
2023-09-10,RITE AID 05188 SAMMAMISH WA,-3.51,
2023-09-10,KING CO LIB SYSTEM 425-369-3265 WA,-6.00,
2023-09-10,CHATGPT SUBSCRIPTION OPENAI.COM CA,-22.02,
2023-09-10,NYTimes*NYTimes disc 800-698-4637 NY,-18.39,
2023-09-11,NEW VISION EYECARE SAMMAMISH WA,-64.00,
2023-09-12,YUBBLER INC. 312-953-0402 IL,17.02,
2023-09-12,SP KAMIK HTTPSKAMIKOUT VT,-88.06,
2023-09-12,PCC - BELLEVUE BELLEVUE WA,-26.68,
2023-09-12,ARCADIA HTTPSWWW.ARCA DC,-151.74,
2023-09-12,SP STRIDERITESHOES WWW.STRIDERIT NY,-69.57,
2023-09-13,GRUBHUBTHEHABITBURGER GRUBHUB.COM NY,-40.73,
2023-09-13,GRUBHUBZEEKSPIZZASAMM GRUBHUB.COM NY,-93.57,
2023-09-13,IN *LAW OFFICES OF MAT 800-262-3246 CA,-250.00,
2023-09-13,BACKBLAZE.COM HTTPSWWW.BACK CA,-3.14,
2023-09-14,CAMPNAB SUBSCRIPTION VANCOUVER BC,-30.00,
2023-09-14,PCC - BELLEVUE BELLEVUE WA,-46.22,
2023-09-14,LEETCODE.COM HTTPSLEETCODE CA,-35.00,
2023-09-15,STEVE AND KATES STEVEANDKATES CA,575.00,
2023-09-15,GRUBHUBTHEHABITBURGER GRUBHUB.COM NY,-41.80,
2023-09-15,Disney Plus 888-9057888 CA,-12.11,
2023-09-16,NYTimes*NYTimes 800-698-4637 NY,-20.00,
2023-09-16,ERIN D THERAPY ERINDTHERAPY. WA,-175.00,
2023-09-17,Garmin 800-5112459 KS,-16.46,
2023-09-17,GOOGLE *Domains g.co/helppay# CA,-65.22,
2023-09-17,IC* INSTACART 888-246-7822 CA,-246.41,
2023-09-17,KIDSQUEST MUSEUM 425-6378100 WA,-200.00,
2023-09-17,TWIC 8668399238 CA,-29.00,
