date,description,amount,category
2023-05-13,SAMHARRIS.ORG 718-313-3586 CA,-7.99,
2023-05-13,BACKBLAZE.COM HTTPSWWW.BACK CA,-2.94,
2023-05-14,ATHLETA US 8031 ISSAQUAH WA,-326.99,
2023-05-14,QFC #5824 ISSAQUAH WA,-116.01,
2023-05-14,GOOGLE *Google Storage g.co/helppay# CA,-1.08,
2023-05-14,CAMPNAB SUBSCRIPTION VANCOUVER BC,-10.00,
2023-05-14,REI #116 ISSAQUAH ISSAQUAH WA,-169.06,
2023-05-14,FRGN TRANS FEE-CAMPNAB SUBSCRIPTION VA,-0.10,
2023-05-15,SEPHORA ISSAQUAH COMM ISSAQUAH WA,-35.23,
2023-05-15,NEW VISION EYECARE 425-392-2196 WA,-118.95,
2023-05-15,ARCADIA HTTPSWWW.ARCA DC,-167.76,
2023-05-15,REI #116 ISSAQUAH ISSAQUAH WA,-60.55,
2023-05-16,RITE AID 05188 SAMMAMISH WA,-14.59,
2023-05-16,QFC #5824 ISSAQUAH WA,-36.60,
2023-05-16,QFC #5824 ISSAQUAH WA,-13.20,
2023-05-16,CHEVRON 0308073 SAMMAMISH WA,-60.41,
2023-05-17,UBER EATS HELP.UBER.COM CA,-57.60,
